"fixture","class","subclass","idA","idB","idC","row","value","limit","relation","note"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","C6E1D9",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","ESZ6I3",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","RJHF0G",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","8ZK9LV",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","3XP1ZD",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","28XSME",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","RD3WB2",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","L31S6S",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","7U5H8G",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","HCY8QM",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","LWV138",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","R3BBV1",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","UYZ1DD",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","ULQFEZ",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","UTU9S7",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","UZCIN5",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_WDBGPF_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_QWUKUY_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_L31S6S_2",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_5A6DFT_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_PQX22G_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_PQX22G_2",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_WDBGPF_2",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_BZ8K78_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_5A6DFT_2",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_QWUKUY_2",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_1X40V5_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_MY1AEU_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_6S4HCB_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_I8ABQE_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_MY1AEU_2",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_MY1AEU_3",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_28XSME_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_RD3WB2_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__dup_5A6DFT_3",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_8",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_9",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_10",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_11",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_12",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_13",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_15",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_16",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_19",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_20",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_22",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_23",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_24",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_25",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_26",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_27",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_28",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_29",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_30",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_31",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_32",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_33",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_34",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_35",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_36",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_37",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_38",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_40",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_41",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_42",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_43",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_44",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_45",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_46",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_48",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_49",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_50",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_51",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_52",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_53",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_54",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_55",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_56",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_57",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","7NBKWE","__dup_7NBKWE_2","__union_58",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","L31S6S","__dup_L31S6S_2","MTSHHY",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","L31S6S","__dup_L31S6S_2","4EEKV7",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","L31S6S","__dup_L31S6S_2","WUPTU8",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","L31S6S","__dup_L31S6S_2","BM40IX",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","L31S6S","__dup_L31S6S_2","A3A34I",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","L31S6S","__dup_L31S6S_2","DPUHBA",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","L31S6S","__dup_L31S6S_2","RD3WB2",0,NA,NA,NA,"individual-duplicate-individual"
"Real 375","c","c-curved-chord","L31S6S","__dup_L31S6S_2","__dup_28XSME_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","L31S6S","__dup_L31S6S_2","__dup_RD3WB2_1",0,NA,NA,NA,"individual-duplicate-duplicate"
"Real 375","c","c-curved-chord","L31S6S","__dup_L31S6S_2","__union_27",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","L31S6S","__dup_L31S6S_2","__union_28",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","L31S6S","__dup_L31S6S_2","__union_52",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","L31S6S","__dup_L31S6S_2","__union_54",0,NA,NA,NA,"individual-duplicate-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","CMJQGU",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","9A1LWF",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","Y7IUMX",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","BZ8K78",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","LVS6QV",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","IYYFP6",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","G8EBU9",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","C1BAND",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","E2D59U",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","LVP52A",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","KWKJXQ",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","1ZERVB",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","MTSHHY",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","4EEKV7",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","WUPTU8",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","BM40IX",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","PQX22G",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","A3A34I",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","DPUHBA",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","L2I39Y",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","NPYENA",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","KXU1ZH",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","0FKJ81",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","I8ABQE",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","6S4HCB",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","5GQC24",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","TTE0Z7",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","BD7MNF",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","FG9RYY",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","D8FYZV",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","BJ4J7G",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","C2YD43",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","AE08C8",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","IX0KKP",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","YCVRXE",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","ZK6NM2",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","IP1TGT",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","97Y192",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","TUILLQ",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","CBLNYE",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","B948B1",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","QWUKUY",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","1X40V5",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","WDBGPF",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","C3V2V6",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","ESZ6I3",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","RJHF0G",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","8ZK9LV",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","3XP1ZD",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","RD3WB2",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","L31S6S",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","7U5H8G",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","HCY8QM",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","ULQFEZ",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","UZCIN5",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_WDBGPF_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_QWUKUY_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_7NBKWE_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_L31S6S_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_PQX22G_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_PQX22G_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_BZ8K78_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_QWUKUY_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_1X40V5_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_MY1AEU_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_6S4HCB_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_I8ABQE_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_MY1AEU_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_MY1AEU_3",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_28XSME_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__dup_RD3WB2_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_8",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_9",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_10",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_11",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_13",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_15",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_16",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_19",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_20",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_22",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_23",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_24",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_27",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_28",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_31",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_32",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_33",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_34",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_35",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_37",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_38",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_40",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_41",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_42",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_44",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_45",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_46",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_48",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_49",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_50",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_51",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_52",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_53",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_54",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_55",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_57",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_1","5A6DFT","__union_58",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","CMJQGU",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","Y7IUMX",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","NPYENA",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","KXU1ZH",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","0FKJ81",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","I8ABQE",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","6S4HCB",0,NA,NA,NA,"duplicate-individual-individual"
